0.053863309	0.105653988	0.698183965	0.606020773	0.549349557	0.695053274	0	0	0	1	0	0	0
0.075134906	0.146332393	0.879080932	0.536574185	0.487007706	0.951169643	0	0	0	1	0	0	0
0.06479592	0.129481061	0.923429823	0.602491879	0.431950682	0.970628239	0	0	0	1	0	0	0
0.101621341	0.19132853	0.968796945	0.402202178	0.608246972	0.983578762	0	0	0	0	0	1	0
0.197599113	0.32433021	0.894938289	0.476961899	0.081708575	0.923218177	0	0	0	0	1	0	0
0.079352123	0.153499442	0.883654264	0.555496918	0.414265261	0.948331907	0	0	0	1	0	0	0
0.153567733	0.264579211	0.839907283	0.379775882	0.357639962	0.965275703	1	0	0	0	0	0	0
0.039133966	0.08252726	0.923391663	0.710697682	0.467384223	0.952249898	0	0	0	1	0	0	0
0.158378577	0.273213394	0.919155092	0.528106618	0.11452153	0.88372809	0	0	0	0	1	0	0
0.08022195	0.155856179	0.926907169	0.558124877	0.399121871	0.956149023	0	0	0	1	0	0	0
0.07905531	0.153757159	0.919568199	0.527408945	0.471322164	0.955497491	0	0	0	0	0	0	1
0.18359119	0.304304612	0.820944871	0.395819208	0.218550265	0.827873701	0	0	1	0	0	0	0
0.197446584	0.318135629	0.67756492	0.355830692	0.253772166	0.800461487	1	0	0	0	0	0	0
0.120588514	0.217611271	0.851273062	0.459169496	0.35249486	0.83706015	0	0	0	0	0	0	1
0.11220767	0.206513277	0.916688628	0.547058712	0.241876952	0.895853172	0	0	0	0	1	0	0
0.097445347	0.182409916	0.863278638	0.51932083	0.365813501	0.908004514	0	0	0	0	0	0	1
0.040939578	0.084507711	0.843222245	0.673201353	0.52866603	0.972636713	0	0	0	1	0	0	0
0.259068255	0.396779608	0.833124251	0.305418327	0.174802791	0.969236164	1	0	0	0	0	0	0
0.245728161	0.382799252	0.883820367	0.327793978	0.165066872	0.845761162	0	0	1	0	0	0	0
0.063381936	0.127232165	0.934898033	0.508451693	0.667652525	0.990903198	0	0	0	0	0	1	0
0.070493081	0.139512624	0.931618257	0.450029184	0.77163301	0.977922562	0	0	0	0	0	1	0
0.026770881	0.057310676	0.873494705	0.714132203	0.617022892	0.957575635	0	0	0	1	0	0	0
0.054902155	0.111964593	0.927080806	0.578269894	0.577035529	0.964712445	0	0	0	0	0	0	1
0.025558895	0.056151774	0.94875975	0.715951946	0.621181555	0.985788004	0	0	0	1	0	0	0
0.059205943	0.120293147	0.957834369	0.467170178	0.854977532	0.989918069	0	0	0	0	0	1	0
0.051233217	0.105157619	0.920421684	0.593111457	0.582429629	0.960320507	0	0	0	1	0	0	0
0.119009634	0.21758008	0.950705837	0.406868117	0.469271202	0.983452696	0	0	0	0	0	1	0
0.101077184	0.190160731	0.954715667	0.400551474	0.619756511	0.973971243	0	0	0	0	0	1	0
0.271118037	0.413122492	0.917519543	0.306299121	0.145512785	0.854143486	0	0	1	0	0	0	0
0.051130157	0.10563109	0.955166847	0.511735834	0.812724482	0.984101477	0	0	0	0	0	1	0
0.159635909	0.274881242	0.917031415	0.516108539	0.12377662	0.943900544	0	0	0	0	1	0	0
0.099275694	0.186005627	0.895244845	0.482895224	0.424507551	0.950923424	0	0	0	0	0	0	1
0.036813053	0.077750034	0.906716239	0.688896205	0.536973712	0.959838744	0	0	0	1	0	0	0
0.086306616	0.166076924	0.935505459	0.507739181	0.457294286	0.954396028	0	0	0	0	0	0	1
0.026037093	0.055592408	0.859920446	0.692606393	0.679970287	0.928077018	0	0	0	1	0	0	0
0.126631956	0.227456723	0.889765961	0.597597287	0.132285328	0.829119241	0	0	0	0	1	0	0
0.092436628	0.175706507	0.921404384	0.515352129	0.399825788	0.94800346	0	0	0	0	0	0	1
0.16276069	0.277937695	0.8702701	0.511867999	0.122652069	0.855064921	0	0	0	0	1	0	0
0.029281424	0.063544807	0.94174472	0.703918541	0.59641058	0.957950063	0	0	0	1	0	0	0
0.058604072	0.118517701	0.922035879	0.585696496	0.522218086	0.980534208	0	0	0	1	0	0	0
0.099378754	0.186340969	0.90303809	0.529162252	0.333683038	0.923497166	0	0	0	0	0	0	1
0.118696331	0.217349221	0.960971566	0.504863072	0.273140303	0.951899719	0	0	0	0	0	0	1
0.029899784	0.064377398	0.918709605	0.734383901	0.528144163	0.971211846	0	0	0	1	0	0	0
0.06944599	0.137736663	0.932797344	0.56662508	0.464214459	0.964928824	0	0	0	1	0	0	0
0.244091567	0.381136792	0.892682402	0.321575117	0.177688038	0.923854233	1	0	0	0	0	0	0
0.034805443	0.073886696	0.908983402	0.679713741	0.580776136	0.965864089	0	0	0	1	0	0	0
0.045070225	0.094219466	0.946447301	0.665213639	0.489324472	0.967789133	0	0	0	1	0	0	0
0.102928142	0.192370407	0.923911644	0.555925573	0.270811229	0.933710486	0	0	0	0	0	0	1
0.08468239	0.162859813	0.909453752	0.555559371	0.375137505	0.778066534	0	0	0	0	0	0	1
0.285830891	0.429067191	0.899435138	0.302965214	0.125475294	0.776870869	0	0	1	0	0	0	0
0.582981899	0.712061245	0.928014153	0.072065283	0.157387495	0.910919412	0	1	0	0	0	0	0
0.195121549	0.319613107	0.838031645	0.377817958	0.212788238	0.935354009	1	0	0	0	0	0	0
0.041306472	0.086940119	0.937575469	0.644481332	0.57575824	0.983816576	0	0	0	1	0	0	0
0.267527424	0.408916995	0.913483408	0.315768608	0.1385992	0.885934153	0	0	1	0	0	0	0
0.661373502	0.775184781	0.927682527	0.062848151	0.10796457	0.896249078	0	1	0	0	0	0	0
0.016506099	0.035521577	0.839120268	0.737132726	0.731598179	0.911325858	0	0	0	1	0	0	0
0.143187524	0.251258034	0.887318408	0.424123237	0.309924871	0.82737532	0	0	0	0	0	0	1
0.152759742	0.265169913	0.907545044	0.573693364	0.085934702	0.830539761	0	0	0	0	1	0	0
0.075580125	0.148825604	0.963193998	0.486220877	0.59886448	0.9776776	0	0	0	0	0	1	0
0.22398661	0.358532437	0.94350006	0.379166817	0.13560865	0.86252297	0	0	1	0	0	0	0
0.107343235	0.197120076	0.831369756	0.491081891	0.364215972	0.81655858	0	0	0	0	0	0	1
0.078181361	0.152558095	0.932135303	0.552732262	0.423834546	0.952809432	0	0	0	0	0	0	1
0.099036595	0.184866652	0.860916906	0.542020004	0.317036328	0.847027444	0	0	0	0	0	0	1
0.05310891	0.108841923	0.933910196	0.616368724	0.508635993	0.971110372	0	0	0	1	0	0	0
0.079797343	0.155585563	0.947727262	0.459062751	0.637430691	0.988300182	0	0	0	0	0	1	0
0.082431558	0.159541358	0.92782229	0.439202978	0.67499025	0.973268257	0	0	0	0	0	1	0
0.109532231	0.202913052	0.938141465	0.474257264	0.375704113	0.959756991	0	0	0	0	0	0	1
0.056728379	0.115105607	0.91930419	0.613793654	0.480558831	0.968082641	0	0	0	1	0	0	0
0.254001822	0.39122896	0.842948536	0.268995251	0.252257161	0.943464043	1	0	0	0	0	0	0
0.151543634	0.260755815	0.799395755	0.504392133	0.164667562	0.749873819	0	0	1	0	0	0	0
0.099576629	0.188113094	0.968853892	0.408421942	0.606413462	0.973232695	0	0	0	0	0	1	0
0.169842978	0.289603058	0.951666081	0.485968283	0.129276746	0.914760965	0	0	0	0	1	0	0
0.053467559	0.109137627	0.915355146	0.591316036	0.562771404	0.97018373	0	0	0	1	0	0	0
0.065459627	0.130543735	0.918638963	0.440659014	0.874553833	0.986529264	0	0	0	0	0	1	0
0.159565829	0.275833251	0.958059421	0.488059076	0.153139464	0.940494521	0	0	0	0	1	0	0
0.233294995	0.369213349	0.923709725	0.354813925	0.149869139	0.918513258	0	0	1	0	0	0	0
0.134959209	0.2401763	0.914717725	0.598519996	0.107029904	0.945754276	0	0	0	0	1	0	0
0.050668448	0.104285873	0.9290447	0.660624819	0.445179174	0.940435664	0	0	0	1	0	0	0
0.067475482	0.133371906	0.88522209	0.545683279	0.533120373	0.855089002	0	0	0	1	0	0	0
0.051220849	0.105486041	0.93882682	0.59374905	0.578900902	0.976890042	0	0	0	1	0	0	0
0.06237607	0.125208663	0.922128842	0.609615832	0.438514939	0.96873738	0	0	0	1	0	0	0
0.151481798	0.261873755	0.847108621	0.565984926	0.098218317	0.822938793	0	0	0	0	1	0	0
0.082221315	0.15969294	0.951462739	0.519943771	0.459833289	0.971759527	0	0	0	1	0	0	0
0.074652585	0.146706401	0.93659909	0.542830685	0.471420353	0.965305155	0	0	0	0	0	0	1
0.020426504	0.044733746	0.898377442	0.774027979	0.578278765	0.988333199	0	0	0	1	0	0	0
0.01403678	0.031419168	0.909862201	0.758347064	0.714353141	0.921389382	0	0	0	1	0	0	0
0.02143237	0.047479868	0.937390703	0.719886888	0.676569036	0.949201571	0	0	0	1	0	0	0
0.050033598	0.102468671	0.894855253	0.633210871	0.508435824	0.967507469	0	0	0	1	0	0	0
0.029149507	0.063211348	0.937775027	0.684233609	0.643573053	0.979436127	0	0	0	1	0	0	0
